C1,C2,C3,C4,C5,C6,C7,C8,Marker
13,2,-6,-2,-2,1,18,5,NAN
15,4,-8,0,1,3,20,7,NAN
12,-1,-8,0,-3,1,18,7,NAN
15,3,-8,0,0,3,17,4,NAN
14,3,-8,0,-1,-1,15,2,NAN
15,5,-7,-2,-2,1,19,9,NAN
15,3,-7,-2,1,3,18,8,NAN
13,1,-7,0,-1,-1,18,7,NAN
14,3,-11,-1,-1,3,11,7,NAN
15,3,-8,-2,-1,2,13,2,NAN
13,4,-4,-1,-2,0,8,3,NAN
15,0,-7,-2,-3,2,12,6,NAN
10,4,-9,0,-1,4,13,6,NAN
10,3,-9,0,-1,3,7,5,NAN
10,2,-8,-1,-1,3,9,7,NAN
10,3,-7,-4,2,5,14,7,NAN
13,4,-5,1,2,4,4,3,NAN
5,1,-3,2,1,0,-8,0,NAN
-2,0,-3,-1,-1,-2,-2,-3,NAN
1,2,-1,0,-1,0,-1,-4,NAN
-4,-2,1,-2,-2,-3,-5,1,NAN
0,-1,1,-2,-2,-1,-3,-1,NAN
-3,0,1,0,1,-1,2,-4,NAN
0,-3,-1,-2,-5,-2,-2,0,NAN
1,2,0,0,0,1,1,-1,NAN
0,0,-4,0,-1,-2,2,-1,NAN
-2,2,0,0,0,0,-4,-1,NAN
-2,-2,-1,0,-2,0,2,-3,NAN
-2,-1,-2,-2,-2,-4,-2,0,NAN
-1,2,-2,-2,1,2,0,-1,NAN
0,-1,0,-2,-2,0,6,0,NAN
0,-2,0,-3,-1,-3,0,2,NAN
2,0,-1,-1,1,1,5,0,NAN
2,1,-2,0,-2,-2,-3,-5,NAN
-2,-3,0,0,-1,-4,-1,-4,NAN
-1,-4,0,-2,0,-3,-1,-1,NAN
1,-1,-3,-1,0,-3,0,2,NAN
-1,-1,-3,-2,-2,1,0,1,NAN
-3,-2,-1,-2,-2,-3,-1,-2,NAN
0,-2,1,0,-1,1,-2,-2,NAN
-3,-3,-2,-1,-1,-1,-3,-3,NAN
0,0,-2,-1,0,-3,0,-2,NAN
-3,-2,0,-1,0,-2,-2,-2,NAN
-1,0,1,-1,2,-1,-2,-3,NAN
-2,-4,0,-1,-4,-4,0,0,NAN
-1,-3,-2,-2,-1,0,3,1,NAN
