Timestamp, Acceleration x, Acceleration y, Acceleration z, Marker
40,-0.580078,-0.720703,0.393555,0
60,-0.591797,-0.717285,0.369629,0
80,-0.583008,-0.724121,0.367676,0
100,-0.582031,-0.743652,0.370605,0
120,-0.578613,-0.760254,0.369141,0
140,-0.575684,-0.761719,0.364746,0
160,-0.579102,-0.774902,0.349609,0
170,-0.57373,-0.777344,0.34375,0
180,-0.565918,-0.794434,0.362305,0
220,-0.570312,-0.79248,0.36377,0
240,-0.57666,-0.782227,0.375488,0
260,-0.580566,-0.756836,0.378906,0
280,-0.578125,-0.724609,0.384277,0
300,-0.59375,-0.718262,0.385254,0
310,-0.583496,-0.709473,0.370605,0
330,-0.595703,-0.703125,0.369141,0
350,-0.596191,-0.711426,0.369141,0
370,-0.605957,-0.728516,0.370117,0
390,-0.614746,-0.750977,0.361328,0
410,-0.606445,-0.752441,0.355957,0
430,-0.597656,-0.749512,0.346191,0
450,-0.601074,-0.746094,0.34375,0
470,-0.613281,-0.744629,0.354492,0
490,-0.609863,-0.754395,0.34668,0
510,-0.601562,-0.765137,0.352051,0
530,-0.605469,-0.766113,0.365234,0
550,-0.609375,-0.749512,0.362793,0
570,-0.605469,-0.74707,0.374512,0
590,-0.612793,-0.716309,0.365234,0
610,-0.614746,-0.697754,0.364746,0
630,-0.628906,-0.683105,0.361328,0
650,-0.64502,-0.682129,0.366211,0
670,-0.649902,-0.710449,0.381836,0
690,-0.637695,-0.732422,0.379395,0
710,-0.612305,-0.723633,0.367188,0
730,-0.603027,-0.733398,0.367188,0
750,-0.580078,-0.75,0.375,0
770,-0.588379,-0.749023,0.371582,0
790,-0.585938,-0.742676,0.362793,0
810,-0.600586,-0.731445,0.351074,0
830,-0.60498,-0.73291,0.359863,0
850,-0.61084,-0.733398,0.348145,0
870,-0.614258,-0.727051,0.353516,0
890,-0.608887,-0.727539,0.356934,0
910,-0.601074,-0.728516,0.361816,0
930,-0.611328,-0.736328,0.379395,0
950,-0.598633,-0.740234,0.380371,0
970,-0.602539,-0.739746,0.37207,0
990,-0.589844,-0.746582,0.373047,0
1010,-0.59375,-0.73877,0.379883,0
1030,-0.591309,-0.734863,0.382812,0
1050,-0.572266,-0.713867,0.378906,0
1070,-0.584961,-0.728516,0.395996,0
1090,-0.579102,-0.740723,0.399414,0
1110,-0.582031,-0.730957,0.402832,0
1130,-0.569336,-0.734863,0.403809,0
1150,-0.565918,-0.743652,0.408691,0
1170,-0.568359,-0.713867,0.403809,0
1190,-0.567383,-0.742676,0.430664,0
1210,-0.572754,-0.761719,0.419434,0
1230,-0.576172,-0.75,0.41748,0
1270,-0.568359,-0.724121,0.41748,0
1290,-0.567871,-0.724121,0.42627,0
1310,-0.563477,-0.737793,0.426758,0
1330,-0.55127,-0.741211,0.437988,0
1340,-0.550781,-0.744629,0.444336,0
1360,-0.541016,-0.742676,0.453125,0
1380,-0.54834,-0.745605,0.463867,0
1400,-0.52002,-0.751953,0.46875,0
1420,-0.528809,-0.73584,0.460449,0
1440,-0.53125,-0.742188,0.457031,0
1470,-0.519043,-0.727051,0.459473,0
1490,-0.499023,-0.756348,0.481445,0
1510,-0.498535,-0.748535,0.487793,0
1530,-0.49707,-0.734375,0.490234,0
1550,-0.480469,-0.747559,0.504395,0
1570,-0.48877,-0.726562,0.49707,0
1590,-0.479492,-0.716797,0.51123,0
1610,-0.498535,-0.692871,0.53125,0
1640,-0.470215,-0.718262,0.552734,0
1660,-0.489258,-0.641113,0.523438,0
1680,-0.459961,-0.693848,0.556641,0
1700,-0.455566,-0.688477,0.552734,0
1720,-0.463379,-0.702148,0.55127,0
1740,-0.44873,-0.703613,0.573242,0
1750,-0.438965,-0.703613,0.578613,0
1760,-0.444336,-0.695312,0.570801,0
1780,-0.436035,-0.684082,0.585449,0
1800,-0.436035,-0.700195,0.606934,0
1820,-0.435547,-0.699707,0.611816,0
1840,-0.430176,-0.724609,0.614258,0
1860,-0.417969,-0.713379,0.603027,0
1880,-0.409668,-0.699219,0.607422,0
1910,-0.401367,-0.709473,0.604492,0
1930,-0.399414,-0.710449,0.614258,0
1950,-0.395508,-0.70459,0.618164,0
1960,-0.39209,-0.701172,0.623047,0
1990,-0.387207,-0.721191,0.638184,0
2000,-0.394043,-0.693848,0.628418,0
2010,-0.410645,-0.6875,0.631836,0
2050,-0.390625,-0.697266,0.625977,0
2070,-0.377441,-0.710449,0.613281,0
2090,-0.385254,-0.703125,0.608887,0
2110,-0.391602,-0.680664,0.595215,0
2120,-0.382324,-0.687012,0.604492,0
2140,-0.38623,-0.678711,0.61377,0
2170,-0.385254,-0.695801,0.623047,0
2190,-0.381836,-0.684082,0.616211,0
2210,-0.365234,-0.69873,0.628906,0
2230,-0.369629,-0.695801,0.623047,0
2240,-0.375,-0.725586,0.62793,0
2240,-0.388672,-0.709961,0.636719,0
2260,-0.375977,-0.705566,0.632324,0
2280,-0.356445,-0.704102,0.627441,0
2310,-0.350586,-0.692383,0.651367,0
2330,-0.353027,-0.693848,0.648438,0
2340,-0.374023,-0.687988,0.637695,0
2380,-0.37207,-0.694824,0.637207,0
2400,-0.361328,-0.693359,0.655762,0
2410,-0.362305,-0.687012,0.664062,0
2430,-0.350586,-0.67627,0.651855,0
2450,-0.347656,-0.668945,0.650879,0
2460,-0.357422,-0.654297,0.657227,0
2480,-0.369629,-0.647949,0.661621,0
2500,-0.381836,-0.628906,0.680664,0
2530,-0.358887,-0.688477,0.689453,0
2550,-0.34082,-0.697266,0.678711,0
2570,-0.294434,-0.709473,0.665039,0
2600,-0.277344,-0.730469,0.690918,0
2630,-0.27832,-0.739746,0.669922,0
2650,-0.266113,-0.720703,0.669434,0
2670,-0.266602,-0.724609,0.660156,0
2690,-0.273926,-0.724121,0.654297,0
2710,-0.297852,-0.689453,0.639648,0
2720,-0.333008,-0.665039,0.653809,0
2730,-0.337891,-0.663086,0.670898,0
2750,-0.345215,-0.675781,0.705078,0
2770,-0.357422,-0.693848,0.700684,0
2790,-0.382812,-0.685059,0.685547,0
2810,-0.373535,-0.660645,0.683105,0
2830,-0.367676,-0.64502,0.683105,0
2850,-0.383301,-0.654785,0.675781,0
2870,-0.364258,-0.682129,0.669434,0
2890,-0.340332,-0.704102,0.631836,0
2910,-0.355957,-0.726562,0.604004,0
2930,-0.355469,-0.722168,0.593262,0
2950,-0.366211,-0.721191,0.609375,0
2970,-0.374512,-0.720215,0.642578,0
2990,-0.37793,-0.713379,0.634277,0
3010,-0.368164,-0.668945,0.620117,0
3030,-0.374023,-0.693359,0.587891,0
3060,-0.369629,-0.771484,0.573242,0
3080,-0.359375,-0.771973,0.557617,0
3090,-0.383789,-0.75293,0.572266,0
3110,-0.383789,-0.76709,0.560547,0
3110,-0.453613,-0.736328,0.575195,0
3130,-0.458984,-0.736816,0.5625,0
3140,-0.462891,-0.736328,0.541504,0
3150,-0.471191,-0.70752,0.518066,0
3170,-0.467285,-0.695312,0.513672,0
3190,-0.469727,-0.690918,0.525391,0
3200,-0.475586,-0.701172,0.520996,0
3210,-0.495117,-0.741211,0.526367,0
3230,-0.495605,-0.744629,0.514648,0
3250,-0.49707,-0.745605,0.479492,0
3270,-0.500488,-0.763672,0.446289,0
3290,-0.504395,-0.772461,0.439453,0
3310,-0.510742,-0.768066,0.427246,0
3340,-0.510254,-0.760254,0.42041,0
3370,-0.524414,-0.746094,0.387695,0
3380,-0.52002,-0.76123,0.403809,0
3380,-0.460938,-0.814941,0.381836,0
3400,-0.433105,-0.796875,0.386719,0
3400,-0.464355,-0.798828,0.435547,0
3420,-0.46582,-0.799316,0.421875,0
3420,-0.478027,-0.800781,0.425781,0
3440,-0.472656,-0.791504,0.428223,0
3460,-0.475098,-0.796875,0.4375,0
3480,-0.469727,-0.794922,0.449219,0
3510,-0.450684,-0.791016,0.436523,0
3530,-0.452637,-0.757324,0.418945,0
3550,-0.449707,-0.779297,0.446777,0
3570,-0.454102,-0.789062,0.464355,0
3590,-0.482422,-0.765137,0.486328,0
3590,-0.448242,-0.774414,0.481445,0
3630,-0.4375,-0.791504,0.507324,0
3650,-0.437988,-0.776855,0.512695,0
3650,-0.404785,-0.750977,0.498535,0
3680,-0.368164,-0.730957,0.530762,0
3720,-0.410645,-0.736816,0.578613,0
3740,-0.428223,-0.755859,0.595215,0
3760,-0.379395,-0.774902,0.62207,0
3780,-0.449707,-0.700684,0.59668,0
3800,-0.39209,-0.707031,0.611816,0
3820,-0.402344,-0.712891,0.60791,0
3840,-0.409668,-0.714355,0.625,0
3860,-0.378906,-0.724121,0.630371,0
3880,-0.463867,-0.669922,0.609375,0
3900,-0.385254,-0.678711,0.636719,0
3920,-0.407715,-0.665527,0.647461,0
3940,-0.349121,-0.652344,0.65625,0
3960,-0.362305,-0.67041,0.663086,0
3980,-0.350098,-0.671875,0.644043,0
4000,-0.322754,-0.649902,0.64209,0
4020,-0.34668,-0.67334,0.648438,0
4040,-0.361328,-0.665527,0.668457,0
4070,-0.350586,-0.669434,0.690918,0
4090,-0.348633,-0.638184,0.693848,0
4110,-0.34082,-0.655273,0.694336,0
4130,-0.311035,-0.671875,0.689941,0
4150,-0.272461,-0.670898,0.702148,0
4170,-0.283691,-0.661621,0.706543,0
4190,-0.287109,-0.646973,0.714355,0
4210,-0.266602,-0.638184,0.741211,0
4230,-0.253418,-0.634277,0.773438,0
4260,-0.282227,-0.63623,0.775879,0
4280,-0.300781,-0.64502,0.73877,0
4320,-0.333008,-0.666016,0.686523,0
4340,-0.329102,-0.66748,0.679199,0
4360,-0.353027,-0.660156,0.674316,0
4380,-0.339355,-0.669434,0.666992,0
4400,-0.328125,-0.672852,0.685059,0
4420,-0.327637,-0.667969,0.69043,0
4440,-0.318359,-0.660645,0.687012,0
4460,-0.306152,-0.666992,0.682129,0
4480,-0.310059,-0.673828,0.679688,0
4500,-0.31543,-0.680664,0.680176,0
4520,-0.303711,-0.679688,0.67627,0
