Timestamp, Rotation x, Rotation y, Rotation z, Marker
30,-0.8125,0.8125,-0.375,0
50,-0.8125,0.625,-0.625,0
70,-0.0625,0.375,-0.875,0
90,0.4375,-0.1875,-0.8125,0
110,-0.8125,0,-0.3125,0
120,-0.3125,-0.1875,0.375,0
120,0.125,-0.25,0.5625,0
160,0,-0.1875,0.125,0
180,0,-0.0625,-0.0625,0
200,0.1875,-0.125,0.1875,0
220,-0.25,0.1875,0.1875,0
240,-0.5,0.25,0.1875,0
260,-0.25,0.1875,0.25,0
280,0.5625,0.0625,0.375,0
300,0.9375,-0.1875,0.4375,0
320,1,-0.375,0.3125,0
340,0.9375,-0.3125,0.0625,0
360,0.375,-0.125,-0.0625,0
380,-0.125,-0.0625,0.375,0
400,-1.5,1,0.0625,0
420,-1.9375,0.8125,-0.125,0
440,-1.9375,0.375,-0.0625,0
460,-1.5,0.25,0.375,0
480,-0.75,0.25,0.25,0
500,0.5625,-0.5,1.0625,0
520,0.5,-0.5,-0.3125,0
540,0.375,0.1875,-0.3125,0
560,0.5,0.3125,-0.4375,0
580,0,0.3125,-0.4375,0
600,0.1875,0.375,-0.625,0
620,0.8125,-0.0625,-0.8125,0
640,1,-0.0625,-0.5,0
660,0.75,0.1875,-0.5,0
680,0.6875,-0.0625,-0.8125,0
700,0.8125,-0.1875,-0.8125,0
720,0.9375,-0.125,-0.625,0
740,0.8125,0,-0.6875,0
760,0.75,-0.1875,-0.6875,0
780,0.5625,-0.1875,-0.5625,0
800,0.625,-0.0625,-0.4375,0
820,0.625,-0.0625,-0.375,0
840,0.5625,0.0625,-0.4375,0
860,0.5625,0,-0.4375,0
880,0.375,0.0625,-0.4375,0
900,0.25,0.1875,-0.1875,0
920,-0.0625,0.25,-0.0625,0
940,-0.25,0.3125,-0.1875,0
960,-0.375,0.25,-0.25,0
980,-0.4375,0.1875,-0.125,0
1000,-0.625,0.3125,-0.125,0
1020,-1.1875,0.3125,0.125,0
1040,-1.3125,0.4375,0.1875,0
1060,-1.375,0.25,0.1875,0
1080,-0.9375,0.25,0.25,0
1100,-1.125,0.1875,0.25,0
1120,-1.0625,0.25,0,0
1140,-0.4375,0.125,0.0625,0
1160,0.25,0.0625,-0.125,0
1180,0.5625,0,-0.1875,0
1200,0.625,0,-0.375,0
1220,0.5625,0,-0.5625,0
1240,-0.0625,0.1875,-0.375,0
1260,-0.3125,0.75,-0.1875,0
1280,-0.6875,0.375,-0.3125,0
1300,-0.8125,0,0.0625,0
1320,-0.625,-0.0625,0.375,0
1340,-0.5625,0,-0.0625,0
1360,-0.0625,-0.1875,-0.3125,0
1380,0.0625,-0.25,-0.3125,0
1400,0.125,-0.25,-0.125,0
1420,-0.1875,0.125,-0.0625,0
1440,-0.4375,0.3125,-0.125,0
1460,-0.375,0.25,-0.3125,0
1480,-0.0625,-0.0625,-0.1875,0
1500,-0.125,0.125,0.1875,0
1520,-0.4375,0.3125,-0.0625,0
1540,-0.5,0.1875,-0.5,0
1560,-0.5625,0.1875,-0.4375,0
1580,-0.125,0.25,-0.25,0
1600,-0.3125,0.0625,-0.4375,0
1620,0.375,-0.0625,-0.625,0
1640,1.0625,-0.0625,-0.6875,0
1660,1.25,-0.0625,-0.5,0
1680,1.9375,-0.3125,-0.5,0
1700,2.625,-0.6875,-0.5,0
1720,2,-0.625,0.0625,0
1740,-0.6875,0,0.8125,0
1760,-4.1875,0.875,1.5,0
1780,-5.6875,1.3125,1.5625,0
1800,-4.875,1.1875,1.5625,0
1820,-2.4375,1.0625,2.625,0
1840,1.125,-1,2.75,0
1860,-1.125,-0.625,1.375,0
1880,-2.875,0.25,0.875,0
1900,-2.3125,0.3125,1.3125,0
1920,-2.0625,0.6875,1.125,0
1940,-1.8125,0.875,0.5625,0
1960,-0.25,0.5,-0.0625,0
1980,1.3125,0.3125,-0.5625,0
2000,2,0.25,-0.6875,0
2020,1.625,0.5625,-0.625,0
2040,0.875,0.625,-1.125,0
2060,0.5625,0.8125,-1.25,0
2080,0.4375,1.0625,-0.9375,0
2100,1.0625,0.5625,-1.1875,0
2120,1,-0.1875,-0.875,0
2140,0.625,-0.3125,0,0
2160,0.0625,-0.1875,0.25,0
2180,-0.3125,-0.25,0.125,0
2200,0.3125,-0.25,-0.125,0
2220,0.4375,-0.3125,-0.375,0
2240,0.375,0.0625,-0.5625,0
2260,-0.1875,0.3125,-0.5625,0
2280,-0.375,0.5625,-0.3125,0
2300,0.0625,0.1875,-0.4375,0
2320,0.5625,-0.0625,-0.3125,0
2340,0.8125,0.0625,-0.4375,0
2360,0.8125,0.125,-0.875,0
