Timestamp, Angle x, Angle y, Angle z, Marker
30,-1.25048,0.0923947,-2.62813,0
50,-1.25048,0.0923947,-2.62813,0
70,-1.25048,0.0923947,-2.62813,0
90,-1.25048,0.0923947,-2.62813,0
110,-1.25048,0.0923947,-2.62813,0
120,-1.25048,0.0923947,-2.62813,0
120,-1.25052,0.0922994,-2.62806,0
160,-1.25048,0.0923947,-2.62813,0
180,-1.25052,0.0922994,-2.62806,0
200,-1.25052,0.0922994,-2.62806,0
220,-1.25052,0.0922994,-2.62806,0
240,-1.25052,0.0922994,-2.62806,0
260,-1.25052,0.0922994,-2.62806,0
280,-1.25052,0.0922994,-2.62806,0
300,-1.25048,0.0923947,-2.62813,0
320,-1.25012,0.0927259,-2.62795,0
340,-1.24995,0.0926974,-2.6279,0
360,-1.24995,0.0926974,-2.6279,0
380,-1.24998,0.0926837,-2.62796,0
400,-1.25015,0.0929832,-2.62821,0
420,-1.25102,0.0931491,-2.62857,0
440,-1.25195,0.0932088,-2.62866,0
460,-1.25236,0.0934166,-2.62876,0
480,-1.25236,0.0934166,-2.62876,0
500,-1.25201,0.0937372,-2.62838,0
520,-1.25201,0.0937372,-2.62838,0
540,-1.25204,0.0937235,-2.62844,0
560,-1.25204,0.0937235,-2.62844,0
580,-1.25187,0.0936951,-2.62839,0
600,-1.25204,0.0937235,-2.62844,0
620,-1.25204,0.0937235,-2.62844,0
640,-1.25159,0.0935402,-2.62849,0
660,-1.25159,0.0935402,-2.62849,0
680,-1.25159,0.0935402,-2.62849,0
700,-1.25159,0.0935402,-2.62849,0
720,-1.25139,0.0936069,-2.6285,0
740,-1.25139,0.0936069,-2.6285,0
760,-1.25142,0.0935118,-2.62844,0
780,-1.25144,0.0934981,-2.6285,0
800,-1.25144,0.0934981,-2.6285,0
820,-1.25128,0.0934696,-2.62845,0
840,-1.25125,0.0936354,-2.62843,0
860,-1.25125,0.0936354,-2.62843,0
880,-1.25125,0.0936354,-2.62843,0
900,-1.25111,0.0935932,-2.62844,0
920,-1.25111,0.0935932,-2.62844,0
940,-1.25111,0.0935932,-2.62844,0
960,-1.25111,0.0935932,-2.62844,0
980,-1.25094,0.0935648,-2.62838,0
1000,-1.25094,0.0935648,-2.62838,0
1020,-1.25121,0.0937305,-2.62849,0
1040,-1.25166,0.0937727,-2.6286,0
1060,-1.25196,0.0938433,-2.62865,0
1080,-1.25196,0.0938433,-2.62865,0
1100,-1.2521,0.0938854,-2.62864,0
1120,-1.25241,0.0938853,-2.62877,0
1140,-1.25221,0.0939521,-2.62877,0
1160,-1.25223,0.0939384,-2.62884,0
1180,-1.25223,0.0939384,-2.62884,0
1200,-1.25223,0.0939384,-2.62884,0
1220,-1.25207,0.0939099,-2.62878,0
1240,-1.25212,0.0938011,-2.62879,0
1260,-1.25192,0.0938678,-2.6288,0
1280,-1.25209,0.0938963,-2.62885,0
1300,-1.25196,0.0937727,-2.62873,0
1320,-1.25192,0.0938678,-2.6288,0
1340,-1.25192,0.0938678,-2.6288,0
1360,-1.25193,0.0939384,-2.62871,0
1380,-1.25193,0.0939384,-2.62871,0
1400,-1.25192,0.0938678,-2.6288,0
1420,-1.25178,0.0938257,-2.62881,0
1440,-1.25179,0.0938963,-2.62872,0
1460,-1.25179,0.0938963,-2.62872,0
1480,-1.25178,0.0938257,-2.62881,0
1500,-1.25179,0.0938963,-2.62872,0
1520,-1.25179,0.0938963,-2.62872,0
1540,-1.25179,0.0938963,-2.62872,0
1560,-1.25179,0.0938963,-2.62872,0
1580,-1.25179,0.0938963,-2.62872,0
1600,-1.25162,0.0938678,-2.62867,0
1620,-1.25162,0.0938678,-2.62867,0
1640,-1.25119,0.0936709,-2.62878,0
1660,-1.25078,0.0933926,-2.62877,0
1680,-1.25015,0.093333,-2.62881,0
1700,-1.24926,0.0931782,-2.62866,0
1720,-1.24855,0.0930405,-2.62835,0
1740,-1.24855,0.0930405,-2.62835,0
1760,-1.25013,0.0936397,-2.62862,0
1780,-1.25208,0.0944739,-2.62885,0
1800,-1.25377,0.0953511,-2.62901,0
1820,-1.25432,0.0969653,-2.62914,0
1840,-1.25349,0.0975651,-2.62838,0
1860,-1.25351,0.0976958,-2.628,0
1880,-1.25444,0.0977558,-2.62809,0
1900,-1.25531,0.0982183,-2.62806,0
1920,-1.25598,0.0986055,-2.6282,0
1940,-1.25683,0.0988554,-2.62842,0
1960,-1.25681,0.0988689,-2.62835,0
1980,-1.25635,0.0987666,-2.62852,0
2000,-1.25574,0.0986223,-2.62871,0
2020,-1.25479,0.0985024,-2.62891,0
2040,-1.25429,0.0984248,-2.62923,0
2060,-1.25412,0.098252,-2.62962,0
2080,-1.25389,0.0983402,-2.63005,0
2100,-1.25352,0.0982342,-2.63045,0
2120,-1.25357,0.0980548,-2.63054,0
2140,-1.25357,0.0980548,-2.63054,0
2160,-1.25357,0.0980548,-2.63054,0
2180,-1.25357,0.0980548,-2.63054,0
2200,-1.25357,0.0980548,-2.63054,0
2220,-1.25341,0.0980264,-2.63048,0
2240,-1.25341,0.0980264,-2.63048,0
2260,-1.25341,0.0980264,-2.63048,0
2280,-1.25341,0.0980264,-2.63048,0
2300,-1.25341,0.0980264,-2.63048,0
2320,-1.25338,0.0981922,-2.63046,0
2340,-1.25324,0.0981503,-2.63047,0
2360,-1.25324,0.0981503,-2.63047,0
2380,-1.25312,0.0978717,-2.63058,0
2400,-1.25299,0.0977481,-2.63046,0
2420,-1.25299,0.0977481,-2.63046,0
2440,-1.2536,0.0977475,-2.63072,0
2460,-1.25483,0.0978767,-2.63086,0
2480,-1.25646,0.0982266,-2.63103,0
2500,-1.25803,0.0987558,-2.63112,0
2510,-1.25845,0.0998243,-2.63089,0
2530,-1.25938,0.100755,-2.63087,0
2550,-1.26052,0.101807,-2.63091,0
2570,-1.26176,0.103229,-2.63118,0
2590,-1.26203,0.104688,-2.63142,0
2610,-1.26222,0.105773,-2.63171,0
2630,-1.26282,0.107149,-2.63195,0
2650,-1.26364,0.108867,-2.63249,0
2670,-1.26432,0.110618,-2.63269,0
2690,-1.26495,0.112473,-2.63316,0
2710,-1.266,0.114691,-2.63351,0
2730,-1.26736,0.117051,-2.63383,0
2750,-1.26881,0.119561,-2.63414,0
2770,-1.2705,0.12191,-2.63439,0
2790,-1.27225,0.123854,-2.63477,0
2810,-1.27333,0.125331,-2.63486,0
2830,-1.27396,0.126193,-2.63482,0
2850,-1.27419,0.12661,-2.63477,0
2870,-1.27483,0.12717,-2.63512,0
2890,-1.27589,0.127792,-2.63575,0
2910,-1.27675,0.127975,-2.63628,0
2930,-1.27739,0.128308,-2.63667,0
2950,-1.27847,0.128989,-2.63728,0
2970,-1.27895,0.129592,-2.6375,0
2990,-1.27942,0.130352,-2.63748,0
3010,-1.27977,0.130976,-2.63741,0
3030,-1.28046,0.131504,-2.6374,0
3050,-1.28117,0.132096,-2.63711,0
3070,-1.28215,0.13301,-2.6367,0
3090,-1.28299,0.133956,-2.63622,0
3110,-1.28317,0.134856,-2.6357,0
3130,-1.28356,0.135532,-2.6354,0
3150,-1.2839,0.136316,-2.6351,0
3170,-1.28431,0.136753,-2.6349,0
3190,-1.28442,0.137192,-2.63456,0
3210,-1.28424,0.137549,-2.63424,0
3230,-1.28376,0.137594,-2.63396,0
3250,-1.28284,0.13745,-2.63399,0
3270,-1.28179,0.136953,-2.6342,0
3290,-1.28104,0.136381,-2.63464,0
3310,-1.28017,0.135757,-2.63515,0
3330,-1.27908,0.135437,-2.63556,0
3350,-1.27785,0.134994,-2.63585,0
3370,-1.2769,0.134874,-2.63603,0
3390,-1.27654,0.13498,-2.63617,0
3410,-1.27654,0.13498,-2.63617,0
3430,-1.27695,0.135344,-2.63605,0
3450,-1.27747,0.135925,-2.63612,0
3470,-1.27806,0.136236,-2.63593,0
3490,-1.27832,0.136558,-2.63582,0
3510,-1.27874,0.136922,-2.6357,0
3530,-1.27915,0.137359,-2.6355,0
3550,-1.27971,0.137837,-2.6353,0
3570,-1.28029,0.13823,-2.63524,0
3590,-1.28082,0.138803,-2.6351,0
3610,-1.28135,0.139303,-2.63504,0
3630,-1.28162,0.139698,-2.63485,0
3650,-1.28219,0.139946,-2.63496,0
3670,-1.28268,0.14055,-2.63518,0
3690,-1.28268,0.14055,-2.63518,0
3710,-1.28282,0.140591,-2.63517,0
3730,-1.28279,0.140685,-2.63524,0
3750,-1.28233,0.140728,-2.63523,0
3770,-1.28156,0.140544,-2.63513,0
3790,-1.28069,0.140141,-2.63511,0
3810,-1.27953,0.139654,-2.6351,0
3830,-1.27834,0.139034,-2.6352,0
3850,-1.27718,0.138475,-2.63527,0
3870,-1.27586,0.137959,-2.63521,0
3890,-1.27425,0.137288,-2.63524,0
3910,-1.27255,0.136387,-2.63515,0
3930,-1.27066,0.135623,-2.63499,0
3950,-1.26906,0.13487,-2.6349,0
3970,-1.26784,0.13407,-2.63465,0
3990,-1.26685,0.133543,-2.63452,0
4010,-1.26582,0.133337,-2.63442,0
4030,-1.26435,0.132864,-2.63422,0
4050,-1.26284,0.131981,-2.634,0
4070,-1.26057,0.130772,-2.63384,0
4090,-1.25776,0.129445,-2.63321,0
4110,-1.25445,0.127173,-2.63199,0
4130,-1.25068,0.12494,-2.63051,0
4150,-1.2465,0.122873,-2.62867,0
4170,-1.24166,0.120412,-2.62642,0
4190,-1.23608,0.117331,-2.62387,0
4210,-1.22926,0.113718,-2.62134,0
4230,-1.22137,0.109376,-2.61892,0
4250,-1.21278,0.104763,-2.61658,0
4270,-1.20409,0.100106,-2.61424,0
4290,-1.19525,0.0956675,-2.61223,0
4310,-1.18652,0.0915174,-2.61002,0
4330,-1.17762,0.087932,-2.60735,0
4350,-1.16882,0.0849248,-2.60426,0
4370,-1.16093,0.0828288,-2.60113,0
4390,-1.15423,0.0814206,-2.59788,0
4410,-1.15023,0.0809847,-2.5949,0
4430,-1.14879,0.0815933,-2.59216,0
4450,-1.15014,0.0828964,-2.58986,0
4470,-1.15399,0.0848971,-2.58818,0
4490,-1.15887,0.0873187,-2.587,0
4500,-1.16383,0.0898414,-2.58618,0
4520,-1.16831,0.0918127,-2.5858,0
4540,-1.17132,0.0933599,-2.58583,0
4560,-1.17252,0.0938511,-2.58609,0
4580,-1.17249,0.092905,-2.58705,0
4600,-1.17228,0.0916653,-2.58858,0
4620,-1.17181,0.0899736,-2.59041,0
4640,-1.17096,0.0879997,-2.59226,0
4660,-1.16941,0.085598,-2.59359,0
4680,-1.1669,0.0834482,-2.59452,0
4700,-1.16411,0.0815705,-2.59493,0
4720,-1.16145,0.079383,-2.59496,0
4740,-1.15894,0.0773718,-2.59482,0
4760,-1.15708,0.0757498,-2.59484,0
4780,-1.15624,0.0746034,-2.59527,0
4800,-1.15722,0.0742678,-2.59619,0
