C1,C2,C3,C4,C5,C6,C7,C8,Marker
1,-7,-3,-1,0,7,42,-7,NAN
2,8,7,8,2,47,28,5,NAN
5,0,-7,-7,-10,-72,-98,-2,NAN
5,9,5,3,-3,-2,-14,-45,NAN
-20,-10,-5,-6,-2,-18,7,39,NAN
-25,-14,-6,-2,-2,4,33,-7,NAN
12,3,4,2,-3,38,24,20,NAN
8,-1,-7,-7,-7,-35,-23,-6,NAN
3,8,2,6,1,-32,-40,-14,NAN
-4,-15,-9,11,12,0,10,6,NAN
-1,6,-2,-17,3,37,49,-7,NAN
-4,-13,-13,-6,-1,3,24,17,NAN
0,4,2,-4,-26,-51,-51,-2,NAN
-14,-6,2,7,0,-40,2,-30,NAN
-7,-1,0,-2,-23,-60,-101,-14,NAN
9,3,2,-1,8,6,13,26,NAN
5,4,4,1,14,34,35,-14,NAN
-12,2,1,-3,-4,7,-11,-33,NAN
10,-7,-4,-9,-37,9,58,37,NAN
-4,-4,2,2,30,-31,-42,-10,NAN
-2,7,9,20,6,7,-19,-8,NAN
12,3,-8,-2,4,17,14,17,NAN
-19,-19,-8,3,9,38,55,-18,NAN
-2,6,5,2,-7,33,50,24,NAN
-11,-19,-14,-17,-19,-16,-90,-46,NAN
4,6,7,-1,-4,-17,-5,-1,NAN
3,11,11,18,19,15,31,-3,NAN
2,0,-7,-7,-7,13,46,20,NAN
3,-3,-4,-4,8,38,73,11,NAN
13,7,2,-6,-2,35,-34,-14,NAN
-13,-12,-9,-12,-34,-86,-77,-12,NAN
-2,2,5,-5,0,8,16,-4,NAN
7,5,-2,0,11,34,52,15,NAN
3,4,1,0,12,20,18,19,NAN
6,-8,-8,-1,16,28,66,14,NAN
-19,-15,-11,-6,-27,-31,-106,-31,NAN
-8,-6,1,6,3,4,16,11,NAN
-1,-6,-4,-13,-7,-24,-17,3,NAN
10,18,15,17,31,44,67,4,NAN
4,4,-1,-3,-22,5,19,1,NAN
1,4,3,7,11,27,56,31,NAN
2,-2,-1,1,7,20,34,2,NAN
4,1,2,5,9,42,45,15,NAN
8,1,-5,-8,-14,-66,-64,-7,NAN
-8,-3,3,5,0,-14,-47,-38,NAN
-1,1,-3,-1,-16,-11,-13,3,NAN
6,5,5,-2,15,4,19,14,NAN
1,0,3,19,19,47,71,8,NAN
7,9,6,2,9,28,-7,12,NAN
-14,-13,-9,-12,-22,-73,-88,-18,NAN
2,-2,-3,-6,-6,10,-4,-11,NAN
-4,-4,0,-7,-12,-19,-17,9,NAN
-4,0,3,5,7,11,32,-7,NAN
12,6,4,5,15,29,44,12,NAN
-12,-4,-5,-6,-19,-31,-71,-15,NAN
-8,-4,-1,-1,7,5,17,-9,NAN
7,2,-1,-4,-8,14,9,7,NAN
0,-1,0,-2,11,20,5,5,NAN
-7,-7,-5,-4,-16,-50,-40,-19,NAN
2,5,2,4,2,1,16,-4,NAN
-2,-2,-6,-9,-9,-8,-15,9,NAN
5,6,6,5,7,15,27,7,NAN
14,12,7,7,16,46,45,19,NAN
-17,-18,-12,-13,-24,-36,-46,-15,NAN
-12,-14,-8,-4,-4,-20,-7,-8,NAN
-2,-1,0,2,5,4,-3,-2,NAN
-4,-2,0,4,3,17,41,7,NAN
12,11,2,-4,-4,-7,-43,2,NAN
1,-4,-6,-7,-2,11,24,-1,NAN
-5,2,2,2,1,2,-5,-7,NAN
-4,-2,-2,-2,-8,-37,-31,-7,NAN
3,2,1,1,6,2,4,10,NAN
1,-2,-1,-4,-5,-24,-27,-21,NAN
-1,3,2,-3,0,17,23,-2,NAN
4,3,1,9,10,3,7,12,NAN
-4,-1,-2,-3,-4,16,16,-1,NAN
2,-4,0,1,5,7,-15,-1,NAN
2,0,-3,0,-5,-6,2,4,NAN
-7,-6,-3,-1,-1,1,-11,-12,NAN
-15,-12,-5,-2,8,25,25,2,NAN
5,4,0,-5,-12,-29,-13,8,NAN
7,11,7,9,15,23,18,-7,NAN
7,4,-1,-6,-7,0,-23,5,NAN
-3,-8,-9,-7,-19,-40,-33,-6,NAN
-4,-1,1,1,2,10,8,-3,NAN
-4,-3,-4,-5,-7,-14,-24,-3,NAN
-6,-5,-1,2,9,21,32,3,NAN
0,2,3,2,10,24,17,-3,NAN
-4,-5,-4,-4,-6,-15,-7,1,NAN
16,8,0,1,-4,-4,0,4,NAN
-11,-10,-10,-11,-8,-8,-7,-12,NAN
-12,-6,0,7,4,8,3,-4,NAN
4,1,-2,0,0,-5,10,9,NAN
-3,-4,3,3,4,16,15,-1,NAN
1,3,1,-2,-4,-16,-35,-7,NAN
12,4,0,-7,-6,-11,-11,-11,NAN
-9,-5,0,0,6,11,6,-5,NAN
-3,-8,-6,5,0,-3,10,13,NAN
10,6,-1,-1,-6,-5,4,1,NAN
5,11,10,21,17,17,17,9,NAN
-10,-7,-3,-22,-14,-9,-7,-5,NAN
-17,-18,-15,-18,-7,-7,-12,-10,NAN
-4,-6,-2,-5,-1,-7,1,-6,NAN
8,8,4,-2,6,14,11,9,NAN
-6,5,2,8,5,11,7,-2,NAN
-10,-10,-5,-5,-9,-29,-26,-7,NAN
3,-10,-5,-3,1,2,4,-7,NAN
6,3,3,-2,-7,-2,-7,2,NAN
10,13,6,9,6,13,17,9,NAN
-11,-2,-5,-6,-6,-3,1,-19,NAN
-17,-8,-2,3,0,-8,-10,4,NAN
-2,4,5,2,1,3,6,6,NAN
-1,-13,-8,-2,4,-8,-4,6,NAN
6,12,-4,-22,-19,-1,2,-15,NAN
5,3,0,-3,3,8,7,20,NAN
17,4,-3,-5,-3,1,-1,-7,NAN
-21,-19,8,27,8,-3,-5,3,NAN
4,-30,-15,-19,-12,-6,-7,9,NAN
3,24,-1,-9,-2,-4,-5,-15,NAN
-17,-4,-7,-11,-6,-2,11,10,NAN
-4,-23,-18,-15,-8,-8,-6,-17,NAN
14,3,13,19,11,5,-4,10,NAN
-9,4,5,1,-7,-13,-8,-53,NAN
36,2,2,-2,0,-3,-5,63,NAN
-2,27,7,3,1,6,26,12,NAN
-26,-21,-11,-1,-4,-7,-23,-29,NAN
11,8,4,3,6,2,-5,14,NAN
-9,-13,-7,-2,-4,0,1,-18,NAN
18,-16,2,6,-1,-3,-1,37,NAN
29,49,5,-7,-3,-2,-5,37,NAN
-12,-22,-7,1,1,3,9,-3,NAN
-23,-28,-11,-2,1,3,-7,-47,NAN
-14,-4,1,-4,-2,2,9,-20,NAN
-26,40,4,8,6,-2,-1,1,NAN
5,-26,2,2,2,-4,0,40,NAN
61,-13,-5,-9,-5,-2,-1,51,NAN
-45,29,-3,-5,-6,-11,-7,-80,NAN
92,33,17,3,-1,-7,-19,-7,NAN
-18,-2,-9,-6,-9,-8,-7,-11,NAN
-13,0,-9,-4,0,9,9,-17,NAN
11,-24,-7,-5,-5,-7,-17,16,NAN
-4,-6,4,7,5,7,27,33,NAN
-9,12,3,1,0,5,5,-61,NAN
-6,-12,5,5,1,-4,-12,-4,NAN
25,28,2,0,2,1,1,-28,NAN
