C1,C2,C3,C4,C5,C6,C7,C8,Marker
-4,1,0,-1,-7,-14,-9,1,NAN
0,1,-1,1,-3,-1,-6,-4,NAN
4,1,-1,0,7,8,4,2,NAN
2,0,-2,0,5,-2,0,2,NAN
-3,-1,0,-1,0,8,4,-1,NAN
-4,-4,-1,-1,-9,-21,-6,-4,NAN
2,-3,1,-1,1,9,3,-4,NAN
4,5,0,-1,6,6,8,2,NAN
1,-2,-3,-1,0,-2,-2,2,NAN
0,-4,-5,-2,0,3,-3,-1,NAN
-3,-5,-1,0,-2,-2,3,-1,NAN
-7,-1,-1,-1,-6,-1,-2,-10,NAN
-1,0,-3,-2,1,-1,1,-2,NAN
1,0,-1,-2,2,2,-11,-1,NAN
0,-2,-3,-3,-8,-10,-4,-1,NAN
-3,-1,-1,-2,0,2,9,3,NAN
1,0,0,0,-1,0,-3,-1,NAN
1,-1,-2,0,1,4,3,-5,NAN
-2,-1,1,-1,0,-4,-11,0,NAN
-2,-1,1,0,-2,3,0,1,NAN
-1,0,-2,-2,-3,-7,4,-5,NAN
1,-1,2,0,0,0,-1,7,NAN
-1,-1,0,1,3,6,1,-3,NAN
4,-1,-2,-1,-1,-5,-2,-3,NAN
1,0,-1,-1,1,1,0,-1,NAN
-3,-3,-2,-2,-2,-1,1,-8,NAN
3,1,-2,0,1,2,1,5,NAN
-1,-2,1,0,-2,1,-7,-5,NAN
-2,0,-2,-1,-2,-13,-1,0,NAN
-7,-1,-2,-2,0,9,5,-4,NAN
-2,0,0,0,0,4,-4,1,NAN
-1,-2,0,0,-2,-1,-2,-2,NAN
-4,-2,-1,-2,0,2,2,-1,NAN
0,-1,0,-1,1,1,-3,1,NAN
-1,-1,-1,-2,-3,-3,4,1,NAN
0,0,0,0,0,-9,-1,-1,NAN
2,1,0,1,0,-4,-2,4,NAN
-4,-1,0,-1,3,18,-3,-1,NAN
-5,0,-1,-1,-1,-19,-2,-8,NAN
-3,1,-1,1,-1,0,1,2,NAN
-1,-1,-2,0,-1,-1,-2,-2,NAN
6,1,1,-1,-1,-3,2,-2,NAN
-3,0,-1,-1,0,1,2,-8,NAN
-4,1,0,0,-1,-2,1,5,NAN
4,0,-1,0,1,7,1,1,NAN
-4,-1,-2,-1,0,-4,-2,-2,NAN
8,-1,0,3,7,27,13,2,NAN
-4,0,-1,-4,-8,-33,-2,0,NAN
3,-1,0,1,0,3,-12,3,NAN
5,2,0,-1,-1,-2,0,-4,NAN
-1,1,0,2,2,4,1,2,NAN
-3,-2,-1,2,3,13,4,-6,NAN
-9,-5,0,-1,1,-2,7,-11,NAN
1,-4,-2,-2,-2,-4,-6,5,NAN
5,1,-2,-3,-2,-3,0,5,NAN
-3,-3,0,-1,-1,-1,2,-8,NAN
1,-3,-1,-2,-3,-8,-1,-4,NAN
0,1,1,1,0,-2,-9,4,NAN
-1,0,-1,-1,-1,-5,-7,0,NAN
