C1,C2,C3,C4,C5,C6,C7,C8,Marker
-2,-1,-4,-3,8,5,-30,0,NAN
7,3,7,3,-6,4,60,14,NAN
-3,-10,-7,-9,-31,-78,-68,1,NAN
-21,-16,-6,-4,-10,-15,-1,-32,NAN
-10,-5,-2,-1,6,-1,13,-37,NAN
-1,4,-1,4,13,41,19,18,NAN
8,6,3,7,13,23,23,0,NAN
-14,2,4,4,29,54,20,0,NAN
40,1,-2,-11,-49,-92,-40,14,NAN
-19,-3,0,1,2,6,3,-6,NAN
-1,1,0,3,4,21,16,-5,NAN
14,7,2,-4,0,4,-8,27,NAN
-25,-14,-5,10,25,43,59,13,NAN
-1,0,4,-1,-3,-16,-19,-13,NAN
20,-1,-3,-7,-9,-12,-9,1,NAN
-11,0,2,3,-3,-25,-30,-5,NAN
4,-2,-5,-8,0,16,19,4,NAN
4,-3,2,11,13,16,14,5,NAN
-14,-5,-7,-15,-22,-19,-7,2,NAN
10,7,1,9,13,23,-12,-15,NAN
1,1,1,-8,-16,-50,-9,8,NAN
-14,-10,-10,-8,-3,-16,-37,-19,NAN
8,4,1,-3,17,46,33,4,NAN
2,-6,0,12,-13,-16,10,9,NAN
-13,1,-9,-8,-3,16,-24,-4,NAN
-5,-8,-12,-24,-6,-6,-1,-4,NAN
-8,-4,2,-1,-1,-3,16,7,NAN
7,1,0,3,-4,-15,-6,4,NAN
-7,-6,35,19,11,11,37,2,NAN
-7,-7,-28,-36,-19,-13,-57,-14,NAN
-2,1,3,6,-8,-12,-10,-3,NAN
2,2,-3,1,-8,-3,-5,-4,NAN
2,3,-4,-2,-3,-2,-4,1,NAN
0,-1,12,7,7,8,17,3,NAN
-1,-2,-1,15,4,1,-5,0,NAN
2,0,-17,0,-5,-15,12,-1,NAN
-2,-2,-19,-10,-5,-4,-3,4,NAN
-4,0,3,8,7,12,2,-2,NAN
4,0,-6,1,3,-4,-15,-9,NAN
5,4,9,19,9,9,32,10,NAN
-7,2,-16,-19,-3,5,9,11,NAN
1,24,-13,8,0,-5,3,-14,NAN
-10,-36,15,-8,-1,-7,-17,-13,NAN
5,-5,5,12,5,-6,-20,2,NAN
3,8,16,5,5,6,3,-6,NAN
-1,0,-14,-23,-9,-4,17,21,NAN
1,8,-4,-7,-6,0,1,-4,NAN
-10,-5,-4,-11,4,18,4,-35,NAN
-10,-16,-12,-2,-8,-9,0,1,NAN
-2,-6,12,9,-3,-14,-26,11,NAN
7,-2,-7,-6,-5,-12,-22,8,NAN
-25,-10,-7,-16,-3,10,30,-88,NAN
13,10,8,13,20,23,-13,109,NAN
-3,-4,3,0,-16,-30,8,-90,NAN
-14,-4,-8,-14,-21,-21,-19,-35,NAN
-3,-4,-1,-2,-1,-1,-10,-22,NAN
18,5,0,3,6,19,10,11,NAN
0,-1,4,4,10,12,10,-65,NAN
16,4,-3,-2,2,-2,-8,63,NAN
-33,-7,-1,-5,-11,0,-14,-2,NAN
19,-3,-7,-7,-7,-32,-27,-1,NAN
-8,-5,0,2,2,8,1,4,NAN
-14,7,3,6,12,24,30,5,NAN
48,10,4,1,-4,-13,-3,100,NAN
-20,-8,-8,-6,-6,-3,1,-19,NAN
-13,-10,3,9,10,20,22,87,NAN
4,6,-2,-3,-2,-3,10,-21,NAN
-15,-8,-4,-3,4,13,-15,3,NAN
4,4,-1,-5,-12,-27,-9,-12,NAN
20,7,8,8,13,40,-8,-29,NAN
-29,-5,-1,0,-2,-15,13,-18,NAN
4,-9,-7,-8,4,31,9,39,NAN
-8,0,-4,-5,-22,-63,-28,-128,NAN
4,-5,-5,-2,-18,-49,-14,88,NAN
-7,-2,4,3,19,44,17,2,NAN
-3,12,7,5,10,31,8,-25,NAN
15,-6,-10,-9,-23,-35,-35,-47,NAN
1,2,-1,-1,13,51,21,26,NAN
-3,-7,-9,-8,-31,-83,-22,-8,NAN
-12,-12,-3,2,7,-24,-39,-42,NAN
-9,4,3,5,17,61,30,29,NAN
6,-2,-1,-2,-13,-49,-11,-4,NAN
8,7,2,3,18,38,18,0,NAN
1,3,3,0,3,42,14,-15,NAN
3,-7,-6,-8,-32,-68,5,26,NAN
-8,2,2,1,4,2,-22,-23,NAN
-7,-3,-3,-2,-4,10,12,-23,NAN
-8,-5,-1,-1,0,-8,-14,13,NAN
0,5,1,9,15,16,11,7,NAN
-15,0,2,1,16,58,7,-24,NAN
56,4,-2,-1,-25,-63,-22,4,NAN
-15,8,1,-2,-4,-38,-23,9,NAN
-21,-12,-4,-2,-9,16,-12,-6,NAN
-13,-10,-3,-7,-28,-79,-64,-37,NAN
-15,4,5,4,11,24,19,7,NAN
37,4,-4,-6,6,28,43,40,NAN
8,6,7,4,17,51,15,-15,NAN
-9,-9,-8,-8,-16,-30,-5,5,NAN
-6,1,2,-4,-14,-26,-15,-19,NAN
-11,-8,-4,1,-17,-38,-27,-18,NAN
6,7,-4,-4,38,106,47,22,NAN
13,-5,7,6,-10,-62,-16,-5,NAN
-7,2,-16,-13,11,38,-5,11,NAN
-11,-4,0,-7,-27,-61,-23,-6,NAN
-14,-5,-4,-9,-32,-69,-30,0,NAN
-5,-8,-5,1,12,59,10,-14,NAN
12,8,12,15,11,5,61,33,NAN
0,2,4,3,5,20,-42,-8,NAN
0,2,-2,1,19,80,9,-9,NAN
35,11,0,-8,-30,-93,3,-3,NAN
-28,-9,-10,-9,-2,8,-96,-36,NAN
1,2,4,10,10,12,78,7,NAN
0,2,10,22,14,-8,16,19,NAN
-15,-5,-5,-1,51,127,60,-10,NAN
36,1,-3,-13,-34,-24,24,24,NAN
-12,-8,-7,-14,-72,-117,-88,-36,NAN
-13,-5,2,16,14,70,-44,-9,NAN
6,12,2,-7,7,86,33,18,NAN
-12,-10,-1,5,20,77,27,0,NAN
6,1,-1,1,14,19,27,5,NAN
17,0,-2,-4,-11,-48,-4,-4,NAN
-21,-1,-1,2,0,-23,-26,-11,NAN
5,4,3,4,21,30,17,-7,NAN
7,-3,-4,-8,-14,-56,-11,12,NAN
-16,-6,-7,-14,-13,-25,15,-7,NAN
11,3,4,8,11,-8,11,-11,NAN
0,-2,3,11,17,15,-21,16,NAN
7,7,-6,4,13,44,8,2,NAN
-18,-13,2,-15,-13,0,40,3,NAN
-9,-24,-14,-13,-30,-58,-63,-17,NAN
15,22,19,19,17,6,48,-20,NAN
-26,13,-11,12,22,20,17,62,NAN
16,-15,-22,-42,-13,-24,-54,0,NAN
-17,1,6,6,12,35,34,-17,NAN
7,-14,-1,2,-21,-36,-1,4,NAN
11,7,8,9,6,38,-12,-21,NAN
-22,1,3,14,21,51,4,13,NAN
2,8,-1,-3,1,46,12,53,NAN
23,13,0,-5,8,28,19,-50,NAN
8,-13,-5,-17,-34,-58,-17,-17,NAN
-7,0,-1,5,19,42,5,9,NAN
3,-4,-1,-5,-28,-90,-58,-2,NAN
-23,4,1,4,18,75,-3,-39,NAN
6,-8,-3,-9,-8,11,38,52,NAN
5,0,4,6,3,-34,-19,-17,NAN
3,6,1,7,-1,7,24,2,NAN
-1,-10,-12,-20,-33,-86,-1,30,NAN
-7,-9,-3,-4,7,17,40,-18,NAN
-2,5,1,4,6,3,-71,-35,NAN
-7,-4,3,11,22,52,28,-3,NAN
-13,-3,-2,-4,-19,-74,-35,23,NAN
4,-1,-1,-7,9,49,41,-14,NAN
10,3,4,13,11,9,50,-13,NAN
8,0,0,-6,-7,-17,-10,0,NAN
-12,-11,-7,-3,-6,3,-23,-17,NAN
-2,3,3,9,17,21,-8,-6,NAN
3,4,-2,-6,-13,-23,6,10,NAN
