C1,C2,C3,C4,C5,C6,C7,C8,Marker
15,12,21,7,-5,4,21,31,NAN
-10,-25,-44,-34,-19,-5,5,-9,NAN
-4,-3,26,-12,-4,-2,6,0,NAN
-3,-9,-36,19,12,4,-3,-8,NAN
-15,3,22,0,2,-5,-10,-25,NAN
3,1,30,4,-20,-19,-18,1,NAN
3,3,-55,-44,-17,-4,-7,-3,NAN
8,12,25,21,14,-3,16,36,NAN
-21,-10,4,9,8,12,-10,-43,NAN
23,2,30,29,31,46,29,50,NAN
-9,-18,-11,3,-6,-4,-11,-27,NAN
4,16,41,25,24,24,19,25,NAN
-24,-23,-25,-20,-18,-28,-25,26,NAN
3,27,15,-7,32,75,14,32,NAN
1,-16,-60,-11,-68,-86,1,-73,NAN
-2,-16,40,8,-11,16,-44,-26,NAN
10,4,25,11,-10,-57,57,96,NAN
-7,1,-8,8,8,-12,5,-49,NAN
8,28,24,1,-5,-24,-41,-14,NAN
-5,2,-39,-33,-5,30,9,-42,NAN
-4,-10,-23,-10,-10,-48,-33,-34,NAN
-7,-2,6,0,8,29,-29,-99,NAN
14,11,7,16,30,46,50,125,NAN
-8,-7,-4,-9,-14,-25,-6,-87,NAN
-7,-4,-34,-18,5,49,5,-10,NAN
3,7,0,-15,-12,-34,-1,79,NAN
-18,-4,58,32,13,5,-4,-84,NAN
-37,-43,-23,11,-3,3,-17,-63,NAN
16,4,22,21,10,20,28,32,NAN
5,1,-4,-5,-4,11,-7,3,NAN
-15,7,-11,-10,-3,-10,4,-59,NAN
4,9,-13,-5,4,9,12,13,NAN
1,3,-11,-13,-3,0,-1,12,NAN
10,-6,0,0,-1,-2,-6,-28,NAN
2,3,-3,-1,1,13,6,51,NAN
8,-7,6,2,-3,-4,-11,-13,NAN
-17,-11,12,0,-1,-6,-20,-26,NAN
2,2,-13,2,3,8,39,67,NAN
12,-7,1,2,4,-8,-36,-9,NAN
-10,-17,-15,-9,-6,4,5,-18,NAN
3,29,6,0,-9,-7,-23,-4,NAN
-11,-9,-6,-9,-11,-15,-11,-21,NAN
-9,-11,-6,1,10,9,-3,-26,NAN
8,9,7,8,1,0,13,14,NAN
5,-10,-6,-5,-10,-8,-4,-9,NAN
-1,1,9,7,10,29,47,-6,NAN
2,4,-6,-4,-6,-21,-54,-22,NAN
-7,2,2,2,1,-6,-6,-33,NAN
15,-1,0,2,5,2,-1,36,NAN
-4,0,1,-4,-6,-4,-10,-4,NAN
2,-4,-4,-7,2,12,29,2,NAN
-2,0,-1,-2,-17,-24,-16,-8,NAN
-5,-7,-4,-1,-1,3,-1,-32,NAN
4,2,3,-1,-10,-47,-22,30,NAN
2,-1,-1,-2,-6,-3,10,-5,NAN
-1,3,6,4,16,31,9,-20,NAN
-8,-6,-7,-6,-16,-11,26,26,NAN
-3,-2,0,-2,2,13,-11,17,NAN
4,0,0,-2,-9,-13,-9,2,NAN
5,3,-1,1,2,4,-4,-2,NAN
-2,-4,0,3,14,27,-4,13,NAN
-2,0,2,2,3,-8,2,-13,NAN
1,-2,-6,-8,-11,2,0,12,NAN
