C1,C2,C3,C4,C5,C6,C7,C8,Marker
6,-2,2,-1,-2,-2,-1,-4,NAN
6,-7,-6,-3,-1,-2,0,1,NAN
0,16,7,1,1,1,1,5,NAN
-13,-12,-3,0,1,-2,1,-2,NAN
13,17,11,-3,-3,-4,-4,-3,NAN
-6,-10,-10,-2,0,-1,-1,-4,NAN
-6,-8,0,-1,-1,-4,-2,-2,NAN
9,13,1,-1,-2,0,1,2,NAN
-5,-3,-10,-4,-3,-1,-3,-3,NAN
2,-2,5,1,2,-1,0,-3,NAN
-4,-5,-2,0,1,-1,1,1,NAN
11,0,-3,-2,-1,-1,-2,0,NAN
3,-4,-3,1,1,-2,0,0,NAN
2,5,4,-3,-2,-3,-2,-2,NAN
2,2,4,0,-1,-1,-1,-7,NAN
-5,-15,-11,-3,-1,-3,-2,-3,NAN
-9,5,17,3,1,1,2,5,NAN
-19,-10,-19,-2,0,-2,0,-1,NAN
18,11,-11,-5,-1,-1,-1,-3,NAN
-1,-4,0,-4,-2,-1,-1,-4,NAN
-14,-13,-8,-1,-1,-1,-2,-4,NAN
14,1,5,3,2,2,1,0,NAN
-11,15,1,-1,-3,-3,-3,1,NAN
0,13,0,-1,1,-2,-2,-4,NAN
-13,-14,-7,-1,1,1,1,-1,NAN
16,8,-3,-5,-4,-1,0,2,NAN
0,1,5,1,-1,0,-2,-3,NAN
-11,-19,-13,-3,-1,-2,-1,1,NAN
-3,-1,-1,-4,-2,-3,-3,-3,NAN
-5,-10,-7,-1,2,0,0,2,NAN
-14,-6,0,-3,-1,0,-1,-2,NAN
15,-1,0,-1,-1,-2,-2,-2,NAN
-3,7,4,2,-1,0,-2,-3,NAN
1,-1,-5,-4,-2,-2,-1,-1,NAN
-11,-3,-3,-1,0,-2,0,0,NAN
-7,4,6,1,0,-1,-2,-3,NAN
3,-8,-14,-1,-1,0,0,-1,NAN
2,2,13,-1,-2,-1,-2,-5,NAN
-3,3,0,0,0,1,-1,3,NAN
-6,-13,-6,-4,-1,1,-1,-1,NAN
8,9,5,1,0,-1,-1,2,NAN
-6,-6,-8,-2,-1,-2,0,-3,NAN
-6,-10,-15,-3,1,0,1,-2,NAN
6,-1,1,1,-1,-1,0,1,NAN
-11,-2,2,0,0,-2,1,0,NAN
11,5,3,-2,-2,-1,-3,-3,NAN
-1,0,4,-1,-2,-2,-3,0,NAN
3,7,-1,3,2,2,4,0,NAN
-7,-3,1,-1,-3,-2,-2,-3,NAN
1,22,-5,-1,-1,-2,0,2,NAN
0,-10,5,-1,-2,-2,-1,-1,NAN
-2,5,17,3,-1,1,-1,-2,NAN
2,-9,6,2,0,-2,-2,-1,NAN
-6,11,5,-2,-2,-1,-2,-2,NAN
14,5,-1,5,2,1,1,0,NAN
-9,3,-2,-2,-3,-2,-2,1,NAN
-2,1,-4,-3,0,0,0,3,NAN
-6,-6,-1,0,-2,-1,-1,0,NAN
3,0,-5,-4,-2,0,-1,-4,NAN
-7,-5,-2,-3,-3,-1,-1,-5,NAN
-2,9,3,1,-1,1,-1,3,NAN
8,-20,-15,-3,0,0,1,0,NAN
-6,15,8,0,-1,-1,-1,-2,NAN
-7,1,5,1,1,-1,-2,-4,NAN
1,3,0,-3,-2,-1,-2,-1,NAN
1,4,8,3,-3,-3,-2,-2,NAN
3,-17,-6,-2,0,-2,0,3,NAN
0,16,3,-1,0,-1,-1,-1,NAN
-1,-8,-4,-2,-1,-2,-1,-5,NAN
-3,6,3,-1,-1,-2,1,-1,NAN
10,0,-6,-4,-3,0,-3,-1,NAN
-11,-10,-5,0,-2,0,-1,2,NAN
17,23,5,1,1,0,0,1,NAN
